DATE,BPGroup,Descr,Taste,CardName,Stick_Qty,Total
8/23/22,A07,온라인(타사몰),유자,고객011,190,113786
8/23/22,A07,온라인(타사몰),유자,고객105,18,11812
8/23/22,A07,온라인(타사몰),유자,고객012,35,20928
8/23/22,A07,온라인(타사몰),유자,고객013,263,157990
8/23/22,A07,온라인(타사몰),유자,고객014,49,29304
8/23/22,A07,온라인(타사몰),유자,고객015,93,55963
8/23/22,A07,온라인(타사몰),유자,고객016,1982,1189260
8/23/22,A07,온라인(타사몰),유자,고객018,161,96863
8/23/22,A07,온라인(타사몰),유자,고객019,145,86905
8/23/22,A07,온라인(타사몰),유자,고객020,59,35569
8/23/22,A07,온라인(타사몰),유자,고객046,64,38119
8/23/22,A07,온라인(타사몰),유자,고객077,634,380388
8/23/22,A07,온라인(타사몰),유자,고객021,464,278263
8/23/22,A07,온라인(타사몰),유자,고객074,52,31064
8/23/22,A07,온라인(타사몰),유자,고객023,32,19063
8/23/22,A07,온라인(타사몰),유자,고객079,51,30536
8/23/22,A08,온라인(자사몰),유자,고객024,1303,781513
8/23/22,A09,직접수출,유자,고객102,17790,9962631
8/24/22,A01,할인점,유자,고객002,360,201420
8/24/22,A01,할인점,유자,고객004,548,306684
8/24/22,A03,드럭스토어,유자,고객008,10158,6907260
8/24/22,A06,대리점,유자,고객116,384,246000
8/24/22,A07,온라인(타사몰),유자,고객011,98,58731
8/24/22,A07,온라인(타사몰),유자,고객105,9,5695
8/24/22,A07,온라인(타사몰),유자,고객012,43,25978
8/24/22,A07,온라인(타사몰),유자,고객013,86,51383
8/24/22,A07,온라인(타사몰),유자,고객033,134877,80925984
8/24/22,A07,온라인(타사몰),유자,고객014,77,46025
8/24/22,A07,온라인(타사몰),유자,고객015,247,148039
8/24/22,A07,온라인(타사몰),유자,고객016,2750,1650003
8/24/22,A07,온라인(타사몰),유자,고객018,3563,2137619
8/24/22,A07,온라인(타사몰),유자,고객019,120,71735
8/24/22,A07,온라인(타사몰),유자,고객020,34,20397
8/24/22,A07,온라인(타사몰),유자,고객077,447,268173
8/24/22,A07,온라인(타사몰),유자,고객064,64,38182
8/24/22,A07,온라인(타사몰),유자,고객034,17,9916
8/24/22,A07,온라인(타사몰),유자,고객021,390,234194
8/24/22,A07,온라인(타사몰),유자,고객063,8,4899
8/24/22,A07,온라인(타사몰),유자,고객074,37,22409
8/24/22,A07,온라인(타사몰),유자,고객023,51,30873
8/24/22,A08,온라인(자사몰),유자,고객024,1581,948699
8/24/22,A10,간접수출,유자,고객134,542,336000
8/25/22,A01,할인점,유자,고객002,424,237240
8/25/22,A01,할인점,유자,고객004,1049,587340
8/25/22,A07,온라인(타사몰),유자,고객011,239,143483
8/25/22,A07,온라인(타사몰),유자,고객012,51,30760
8/25/22,A07,온라인(타사몰),유자,고객013,90,54200
8/25/22,A07,온라인(타사몰),유자,고객014,48,28790
8/25/22,A07,온라인(타사몰),유자,고객015,283,169794
8/25/22,A07,온라인(타사몰),유자,고객016,1180,708178
8/25/22,A07,온라인(타사몰),유자,고객018,69,41261
8/25/22,A07,온라인(타사몰),유자,고객019,122,73028
8/25/22,A07,온라인(타사몰),유자,고객020,34,20235
8/25/22,A07,온라인(타사몰),유자,고객046,7,4449
8/25/22,A07,온라인(타사몰),유자,고객077,540,324215
8/25/22,A07,온라인(타사몰),유자,고객034,7,4375
8/25/22,A07,온라인(타사몰),유자,고객021,438,262879
8/25/22,A07,온라인(타사몰),유자,고객074,140,84026
8/25/22,A07,온라인(타사몰),유자,고객023,40,23992
8/25/22,A07,온라인(타사몰),유자,고객123,4567,2968650
8/25/22,A08,온라인(자사몰),유자,고객024,1277,765975
8/25/22,A10,간접수출,유자,고객095,110,68400
8/25/22,A10,간접수출,유자,고객030,2685,1664400
8/26/22,A01,할인점,유자,고객002,847,474480
8/26/22,A01,할인점,유자,고객004,315,176184
8/26/22,A01,할인점,유자,고객045,75,41760
8/26/22,A02,슈퍼백화점,유자,고객006,77,49440
8/26/22,A03,드럭스토어,유자,고객008,11918,8103900
8/26/22,A07,온라인(타사몰),유자,고객011,58,34811
8/26/22,A07,온라인(타사몰),유자,고객105,8,4891
8/26/22,A07,온라인(타사몰),유자,고객013,40,23788
8/26/22,A07,온라인(타사몰),유자,고객014,39,23313
8/26/22,A07,온라인(타사몰),유자,고객015,122,72994
8/26/22,A07,온라인(타사몰),유자,고객016,1450,869993
8/26/22,A07,온라인(타사몰),유자,고객018,32,19254
8/26/22,A07,온라인(타사몰),유자,고객019,1606,963658
8/26/22,A07,온라인(타사몰),유자,고객020,33,19515
8/26/22,A07,온라인(타사몰),유자,고객077,205,122830
8/26/22,A07,온라인(타사몰),유자,고객021,313,187651
8/26/22,A07,온라인(타사몰),유자,고객074,154,92532
8/26/22,A07,온라인(타사몰),유자,고객022,13,7911
8/26/22,A08,온라인(자사몰),유자,고객024,1406,843671
8/27/22,A01,할인점,유자,고객002,286,160020
8/27/22,A01,할인점,유자,고객004,874,489420
8/27/22,A02,슈퍼백화점,유자,고객006,155,98880
8/29/22,A01,할인점,유자,고객003,75,41760
8/29/22,A01,할인점,유자,고객004,711,398052
8/29/22,A05,홈쇼핑,유자,고객010,15,8245
8/29/22,A07,온라인(타사몰),유자,고객011,510,306119
8/29/22,A07,온라인(타사몰),유자,고객105,28,17982
8/29/22,A07,온라인(타사몰),유자,고객012,601,360535
8/29/22,A07,온라인(타사몰),유자,고객013,131,78306
8/29/22,A07,온라인(타사몰),유자,고객014,285,170850
8/29/22,A07,온라인(타사몰),유자,고객015,248,148873
8/29/22,A07,온라인(타사몰),유자,고객016,4663,2797696
8/29/22,A07,온라인(타사몰),유자,고객018,103,61914
8/29/22,A07,온라인(타사몰),유자,고객019,190,114217
8/29/22,A07,온라인(타사몰),유자,고객020,106,63779
8/29/22,A07,온라인(타사몰),유자,고객046,16,9664
8/29/22,A07,온라인(타사몰),유자,고객077,56,33890
8/29/22,A07,온라인(타사몰),유자,고객021,894,536310
8/29/22,A07,온라인(타사몰),유자,고객074,697,417994
8/29/22,A07,온라인(타사몰),유자,고객023,176,105576
8/29/22,A07,온라인(타사몰),유자,고객079,18,10599
8/29/22,A08,온라인(자사몰),유자,고객024,2901,1740793
8/29/22,A10,간접수출,유자,고객030,281,174000
8/30/22,A01,할인점,유자,고객002,995,557280
8/30/22,A01,할인점,유자,고객026,135,75600
8/30/22,A02,슈퍼백화점,유자,고객027,64,40800
8/30/22,A02,슈퍼백화점,유자,고객006,77,49440
8/30/22,A07,온라인(타사몰),유자,고객011,103,61694
8/30/22,A07,온라인(타사몰),유자,고객105,8,5328
8/30/22,A07,온라인(타사몰),유자,고객012,42,25312
8/30/22,A07,온라인(타사몰),유자,고객013,85,51197
8/30/22,A07,온라인(타사몰),유자,고객014,62,36935
8/30/22,A07,온라인(타사몰),유자,고객015,505,302926
8/30/22,A07,온라인(타사몰),유자,고객016,1062,637370
8/30/22,A07,온라인(타사몰),유자,고객017,16,9435
8/30/22,A07,온라인(타사몰),유자,고객018,17,10060
8/30/22,A07,온라인(타사몰),유자,고객019,75,44881
8/30/22,A07,온라인(타사몰),유자,고객020,9,5355
8/30/22,A07,온라인(타사몰),유자,고객046,9,5266
8/30/22,A07,온라인(타사몰),유자,고객077,15,9285
8/30/22,A07,온라인(타사몰),유자,고객021,508,305088
8/30/22,A07,온라인(타사몰),유자,고객074,223,133981
8/30/22,A07,온라인(타사몰),유자,고객023,31,18715
8/30/22,A08,온라인(자사몰),유자,고객024,943,565724
8/31/22,A01,할인점,유자,고객031,21663,12131200
8/31/22,A01,할인점,유자,고객002,1008,564660
8/31/22,A01,할인점,유자,고객003,75,41760
8/31/22,A01,할인점,유자,고객069,1898,1062825
8/31/22,A01,할인점,유자,고객004,956,535104
8/31/22,A02,슈퍼백화점,유자,고객027,128,81600
8/31/22,A03,드럭스토어,유자,고객008,3589,2440350
8/31/22,A05,홈쇼핑,유자,고객010,29,16490
8/31/22,A07,온라인(타사몰),유자,고객011,101,60304
8/31/22,A07,온라인(타사몰),유자,고객105,71,46231
8/31/22,A07,온라인(타사몰),유자,고객012,31,18845
8/31/22,A07,온라인(타사몰),유자,고객013,63,37820
8/31/22,A07,온라인(타사몰),유자,고객014,40,23927
8/31/22,A07,온라인(타사몰),유자,고객015,990,593943
8/31/22,A07,온라인(타사몰),유자,고객016,1137,682324
8/31/22,A07,온라인(타사몰),유자,고객017,15,9208
8/31/22,A07,온라인(타사몰),유자,고객018,51,30615
8/31/22,A07,온라인(타사몰),유자,고객019,118,70871
8/31/22,A07,온라인(타사몰),유자,고객020,34,20475
8/31/22,A07,온라인(타사몰),유자,고객077,14,8627
8/31/22,A07,온라인(타사몰),유자,고객021,388,233082
8/31/22,A07,온라인(타사몰),유자,고객074,301,180558
8/31/22,A07,온라인(타사몰),유자,고객023,26,15612
8/31/22,A08,온라인(자사몰),유자,고객024,922,552923
8/31/22,A10,간접수출,유자,고객067,8407,5212130
8/31/22,A10,간접수출,유자,고객068,1045,648026
8/31/22,A12,Cafe프렌차이즈,유자,고객070,294,199730
8/31/22,A12,Cafe프렌차이즈,유자,고객071,482,327990
8/31/22,A12,Cafe프렌차이즈,유자,고객114,15,9900
8/31/22,A12,Cafe프렌차이즈,유자,고객075,20,13460
8/31/22,A12,Cafe프렌차이즈,유자,고객072,81,55230
8/1/22,A01,할인점,파인애플,고객002,87,48720
8/1/22,A01,할인점,파인애플,고객004,13902,7785120
8/1/22,A02,슈퍼백화점,파인애플,고객005,1609,1029600
8/1/22,A02,슈퍼백화점,파인애플,고객096,117,74640
8/1/22,A04,편의점,파인애플,고객009,1169,795096
8/1/22,A07,온라인(타사몰),파인애플,고객011,1199,719215
8/1/22,A07,온라인(타사몰),파인애플,고객105,72,46682
8/1/22,A07,온라인(타사몰),파인애플,고객012,96,57811
8/1/22,A07,온라인(타사몰),파인애플,고객013,34,20250
8/1/22,A07,온라인(타사몰),파인애플,고객014,666,399434
8/1/22,A07,온라인(타사몰),파인애플,고객015,653,391873
8/1/22,A07,온라인(타사몰),파인애플,고객016,4298,2578828
8/1/22,A07,온라인(타사몰),파인애플,고객017,100,60006
8/1/22,A07,온라인(타사몰),파인애플,고객018,820,491963
8/1/22,A07,온라인(타사몰),파인애플,고객019,426,255313
8/1/22,A07,온라인(타사몰),파인애플,고객020,597,358054
8/1/22,A07,온라인(타사몰),파인애플,고객046,976,585889
8/1/22,A07,온라인(타사몰),파인애플,고객077,1393,835966
8/1/22,A07,온라인(타사몰),파인애플,고객034,269,161192
8/1/22,A07,온라인(타사몰),파인애플,고객050,290,174182
8/1/22,A07,온라인(타사몰),파인애플,고객021,72,43066
8/1/22,A07,온라인(타사몰),파인애플,고객063,81,48388
8/1/22,A07,온라인(타사몰),파인애플,고객074,340,204189
8/1/22,A07,온라인(타사몰),파인애플,고객022,26,15655
8/1/22,A07,온라인(타사몰),파인애플,고객023,81,48607
8/1/22,A08,온라인(자사몰),파인애플,고객024,8281,4968562
8/1/22,A12,Cafe프렌차이즈,파인애플,고객127,362,246000
8/2/22,A01,할인점,파인애플,고객002,4447,2490075
8/2/22,A02,슈퍼백화점,파인애플,고객005,62,39600
8/2/22,A06,대리점,파인애플,고객116,272,174000
8/2/22,A06,대리점,파인애플,고객054,2222,1422000
8/2/22,A07,온라인(타사몰),파인애플,고객011,542,325420
8/2/22,A07,온라인(타사몰),파인애플,고객105,8,4891
8/2/22,A07,온라인(타사몰),파인애플,고객012,71,42473
8/2/22,A07,온라인(타사몰),파인애플,고객013,92,55192
8/2/22,A07,온라인(타사몰),파인애플,고객014,235,141209
8/2/22,A07,온라인(타사몰),파인애플,고객015,369,221365
8/2/22,A07,온라인(타사몰),파인애플,고객016,1372,823020
8/2/22,A07,온라인(타사몰),파인애플,고객018,424,254266
8/2/22,A07,온라인(타사몰),파인애플,고객019,118,70965
8/2/22,A07,온라인(타사몰),파인애플,고객020,188,113038
8/2/22,A07,온라인(타사몰),파인애플,고객046,23,13976
8/2/22,A07,온라인(타사몰),파인애플,고객077,563,337577
8/2/22,A07,온라인(타사몰),파인애플,고객034,58,34541
8/2/22,A07,온라인(타사몰),파인애플,고객050,34,20201
8/2/22,A07,온라인(타사몰),파인애플,고객021,24,14284
8/2/22,A07,온라인(타사몰),파인애플,고객074,426,255826
8/2/22,A07,온라인(타사몰),파인애플,고객035,35,20917
8/2/22,A07,온라인(타사몰),파인애플,고객023,184,110328
8/2/22,A07,온라인(타사몰),파인애플,고객079,10,6049
8/2/22,A08,온라인(자사몰),파인애플,고객024,4643,2786013
8/3/22,A01,할인점,파인애플,고객002,597,334590
8/3/22,A01,할인점,파인애플,고객003,373,208800
8/3/22,A01,할인점,파인애플,고객004,3015,1688208
8/3/22,A02,슈퍼백화점,파인애플,고객005,990,633600
8/3/22,A07,온라인(타사몰),파인애플,고객011,261,156726
8/3/22,A07,온라인(타사몰),파인애플,고객012,51,30563
8/3/22,A07,온라인(타사몰),파인애플,고객013,17,10334
8/3/22,A07,온라인(타사몰),파인애플,고객033,61536,36921420
8/3/22,A07,온라인(타사몰),파인애플,고객014,302,181081
8/3/22,A07,온라인(타사몰),파인애플,고객015,112,67162
8/3/22,A07,온라인(타사몰),파인애플,고객016,2947,1768181
8/3/22,A07,온라인(타사몰),파인애플,고객017,10,5725
8/3/22,A07,온라인(타사몰),파인애플,고객018,241,144628
8/3/22,A07,온라인(타사몰),파인애플,고객019,390,234148
8/3/22,A07,온라인(타사몰),파인애플,고객020,284,170131
8/3/22,A07,온라인(타사몰),파인애플,고객046,9,5580
8/3/22,A07,온라인(타사몰),파인애플,고객077,503,301774
8/3/22,A07,온라인(타사몰),파인애플,고객050,43,25937
8/3/22,A07,온라인(타사몰),파인애플,고객021,121,72568
8/3/22,A07,온라인(타사몰),파인애플,고객063,32,19091
8/3/22,A07,온라인(타사몰),파인애플,고객074,2280,1368009
8/3/22,A07,온라인(타사몰),파인애플,고객023,80,48200
8/3/22,A08,온라인(자사몰),파인애플,고객024,4302,2581030
8/3/22,A10,간접수출,파인애플,고객029,595,368630
8/3/22,A10,간접수출,파인애플,고객030,2245,1392000
8/4/22,A01,할인점,파인애플,고객002,1146,641595
8/4/22,A01,할인점,파인애플,고객004,25193,14108352
8/4/22,A01,할인점,파인애플,고객026,67,37680
8/4/22,A02,슈퍼백화점,파인애플,고객096,175,111960
8/4/22,A04,편의점,파인애플,고객009,532,361680
8/4/22,A04,편의점,파인애플,고객028,242,164400
8/4/22,A06,대리점,파인애플,고객086,2306,1476000
8/4/22,A06,대리점,파인애플,고객082,769,492000
8/4/22,A07,온라인(타사몰),파인애플,고객011,497,297967
8/4/22,A07,온라인(타사몰),파인애플,고객105,8,4969
8/4/22,A07,온라인(타사몰),파인애플,고객012,43,25669
8/4/22,A07,온라인(타사몰),파인애플,고객014,315,188757
8/4/22,A07,온라인(타사몰),파인애플,고객015,126,75858
8/4/22,A07,온라인(타사몰),파인애플,고객016,1813,1087950
8/4/22,A07,온라인(타사몰),파인애플,고객017,11,6648
8/4/22,A07,온라인(타사몰),파인애플,고객018,226,135565
8/4/22,A07,온라인(타사몰),파인애플,고객019,225,135012
8/4/22,A07,온라인(타사몰),파인애플,고객020,977,585971
8/4/22,A07,온라인(타사몰),파인애플,고객077,366,219596
8/4/22,A07,온라인(타사몰),파인애플,고객021,74,44223
8/4/22,A07,온라인(타사몰),파인애플,고객063,32,18926
8/4/22,A07,온라인(타사몰),파인애플,고객074,241,144414
8/4/22,A07,온라인(타사몰),파인애플,고객035,43,25824
8/4/22,A07,온라인(타사몰),파인애플,고객023,129,77443
8/4/22,A08,온라인(자사몰),파인애플,고객024,4386,2631693
8/5/22,A01,할인점,파인애플,고객002,3810,2133720
8/5/22,A01,할인점,파인애플,고객004,5419,3034836
8/5/22,A02,슈퍼백화점,파인애플,고객005,1547,990000
8/5/22,A02,슈퍼백화점,파인애플,고객007,2389,1528800
8/5/22,A03,드럭스토어,파인애플,고객008,28690,19509450
8/5/22,A04,편의점,파인애플,고객009,97,65760
8/5/22,A07,온라인(타사몰),파인애플,고객011,419,251208
8/5/22,A07,온라인(타사몰),파인애플,고객012,9,5186
8/5/22,A07,온라인(타사몰),파인애플,고객013,68,40728
8/5/22,A07,온라인(타사몰),파인애플,고객014,375,224815
8/5/22,A07,온라인(타사몰),파인애플,고객015,284,170342
8/5/22,A07,온라인(타사몰),파인애플,고객016,1199,719574
8/5/22,A07,온라인(타사몰),파인애플,고객018,194,116125
8/5/22,A07,온라인(타사몰),파인애플,고객019,175,105178
8/5/22,A07,온라인(타사몰),파인애플,고객020,227,135928
8/5/22,A07,온라인(타사몰),파인애플,고객077,415,248838
8/5/22,A07,온라인(타사몰),파인애플,고객034,96,57568
8/5/22,A07,온라인(타사몰),파인애플,고객074,721,432821
8/5/22,A07,온라인(타사몰),파인애플,고객023,51,30638
8/5/22,A07,온라인(타사몰),파인애플,고객079,10,6045
8/5/22,A07,온라인(타사몰),파인애플,고객132,10915,7095000
8/5/22,A08,온라인(자사몰),파인애플,고객024,4844,2906619
8/5/22,A10,간접수출,파인애플,고객039,1123,696000
8/6/22,A01,할인점,파인애플,고객002,10520,5891250
8/6/22,A01,할인점,파인애플,고객004,5439,3045732
8/6/22,A02,슈퍼백화점,파인애플,고객005,124,79200
8/6/22,A04,편의점,파인애플,고객009,97,65760
8/6/22,A04,편의점,파인애플,고객028,97,65760
8/8/22,A01,할인점,파인애플,고객003,75,41760
8/8/22,A01,할인점,파인애플,고객004,5511,3085968
8/8/22,A01,할인점,파인애플,고객045,224,125280
8/8/22,A02,슈퍼백화점,파인애플,고객005,433,277200
8/8/22,A07,온라인(타사몰),파인애플,고객011,814,488498
8/8/22,A07,온라인(타사몰),파인애플,고객105,37,24198
8/8/22,A07,온라인(타사몰),파인애플,고객012,75,45247
8/8/22,A07,온라인(타사몰),파인애플,고객013,85,50897
8/8/22,A07,온라인(타사몰),파인애플,고객033,54698,32819040
8/8/22,A07,온라인(타사몰),파인애플,고객014,929,557148
8/8/22,A07,온라인(타사몰),파인애플,고객015,550,329770
8/8/22,A07,온라인(타사몰),파인애플,고객016,3482,2089348
8/8/22,A07,온라인(타사몰),파인애플,고객017,953,572055
8/8/22,A07,온라인(타사몰),파인애플,고객018,483,289669
8/8/22,A07,온라인(타사몰),파인애플,고객019,357,214364
8/8/22,A07,온라인(타사몰),파인애플,고객020,307,184291
8/8/22,A07,온라인(타사몰),파인애플,고객077,1243,746035
8/8/22,A07,온라인(타사몰),파인애플,고객034,58,34542
8/8/22,A07,온라인(타사몰),파인애플,고객050,344,206295
8/8/22,A07,온라인(타사몰),파인애플,고객021,80,48259
8/8/22,A07,온라인(타사몰),파인애플,고객074,755,452790
8/8/22,A07,온라인(타사몰),파인애플,고객023,256,153652
8/8/22,A08,온라인(자사몰),파인애플,고객024,12979,7787252
8/9/22,A01,할인점,파인애플,고객001,16779,9396405
8/9/22,A01,할인점,파인애플,고객002,4132,2314020
8/9/22,A02,슈퍼백화점,파인애플,고객065,429,274848
8/9/22,A02,슈퍼백화점,파인애플,고객005,3403,2178000
8/9/22,A04,편의점,파인애플,고객009,145,98640
8/9/22,A06,대리점,파인애플,고객055,1384,885600
8/9/22,A06,대리점,파인애플,고객100,350,223800
8/9/22,A07,온라인(타사몰),파인애플,고객011,388,233014
8/9/22,A07,온라인(타사몰),파인애플,고객012,18,10635
8/9/22,A07,온라인(타사몰),파인애플,고객013,42,24960
8/9/22,A07,온라인(타사몰),파인애플,고객014,238,142543
8/9/22,A07,온라인(타사몰),파인애플,고객015,165,99079
8/9/22,A07,온라인(타사몰),파인애플,고객016,2756,1653682
8/9/22,A07,온라인(타사몰),파인애플,고객017,524,314427
8/9/22,A07,온라인(타사몰),파인애플,고객018,302,181270
8/9/22,A07,온라인(타사몰),파인애플,고객019,256,153751
8/9/22,A07,온라인(타사몰),파인애플,고객020,141,84666
8/9/22,A07,온라인(타사몰),파인애플,고객077,371,222320
8/9/22,A07,온라인(타사몰),파인애플,고객034,38,23028
8/9/22,A07,온라인(타사몰),파인애플,고객050,41,24364
8/9/22,A07,온라인(타사몰),파인애플,고객074,150,90083
8/9/22,A07,온라인(타사몰),파인애플,고객035,128,76639
8/9/22,A07,온라인(타사몰),파인애플,고객044,26338,15802500
8/9/22,A07,온라인(타사몰),파인애플,고객023,358,214965
8/9/22,A08,온라인(자사몰),파인애플,고객024,4351,2610899
8/10/22,A01,할인점,파인애플,고객001,3902,2185128
8/10/22,A01,할인점,파인애플,고객002,261,146160
8/10/22,A01,할인점,파인애플,고객003,224,125280
8/10/22,A01,할인점,파인애플,고객004,1589,889788
8/10/22,A01,할인점,파인애플,고객026,67,37680
8/10/22,A01,할인점,파인애플,고객045,149,83520
8/10/22,A02,슈퍼백화점,파인애플,고객005,495,316800
8/10/22,A02,슈퍼백화점,파인애플,고객007,1911,1223040
8/10/22,A03,드럭스토어,파인애플,고객008,37782,25691700
8/10/22,A04,편의점,파인애플,고객009,48,32880
8/10/22,A04,편의점,파인애플,고객028,97,65760
8/10/22,A07,온라인(타사몰),파인애플,고객011,512,307415
8/10/22,A07,온라인(타사몰),파인애플,고객105,48,31304
8/10/22,A07,온라인(타사몰),파인애플,고객012,25,15239
8/10/22,A07,온라인(타사몰),파인애플,고객013,56,33879
8/10/22,A07,온라인(타사몰),파인애플,고객033,103086,61851600
8/10/22,A07,온라인(타사몰),파인애플,고객014,271,162539
8/10/22,A07,온라인(타사몰),파인애플,고객015,311,186845
8/10/22,A07,온라인(타사몰),파인애플,고객016,1557,934447
8/10/22,A07,온라인(타사몰),파인애플,고객017,127,76465
8/10/22,A07,온라인(타사몰),파인애플,고객018,488,292636
8/10/22,A07,온라인(타사몰),파인애플,고객019,329,197281
8/10/22,A07,온라인(타사몰),파인애플,고객020,89,53238
8/10/22,A07,온라인(타사몰),파인애플,고객077,568,340564
8/10/22,A07,온라인(타사몰),파인애플,고객034,58,34541
8/10/22,A07,온라인(타사몰),파인애플,고객021,41110,24665727
8/10/22,A07,온라인(타사몰),파인애플,고객074,583,349798
8/10/22,A07,온라인(타사몰),파인애플,고객022,25,15264
8/10/22,A07,온라인(타사몰),파인애플,고객023,227,135903
8/10/22,A08,온라인(자사몰),파인애플,고객024,5615,3368980
8/11/22,A01,할인점,파인애플,고객002,1918,1073940
8/11/22,A01,할인점,파인애플,고객004,1334,747288
8/11/22,A02,슈퍼백화점,파인애플,고객096,233,149280
8/11/22,A04,편의점,파인애플,고객009,145,98640
8/11/22,A04,편의점,파인애플,고객028,48,32880
8/11/22,A07,온라인(타사몰),파인애플,고객011,435,261005
8/11/22,A07,온라인(타사몰),파인애플,고객105,69,44727
8/11/22,A07,온라인(타사몰),파인애플,고객012,17,10336
8/11/22,A07,온라인(타사몰),파인애플,고객013,128,76686
8/11/22,A07,온라인(타사몰),파인애플,고객014,258,154735
8/11/22,A07,온라인(타사몰),파인애플,고객015,643,385735
8/11/22,A07,온라인(타사몰),파인애플,고객016,1251,750848
8/11/22,A07,온라인(타사몰),파인애플,고객017,352,211087
8/11/22,A07,온라인(타사몰),파인애플,고객018,197,118103
8/11/22,A07,온라인(타사몰),파인애플,고객019,528,316558
8/11/22,A07,온라인(타사몰),파인애플,고객077,5163,3097831
8/11/22,A07,온라인(타사몰),파인애플,고객050,47,28016
8/11/22,A07,온라인(타사몰),파인애플,고객021,30251,18150646
8/11/22,A07,온라인(타사몰),파인애플,고객074,115,69235
8/11/22,A07,온라인(타사몰),파인애플,고객023,124,74199
8/11/22,A08,온라인(자사몰),파인애플,고객024,4766,2859854
8/11/22,A10,간접수출,파인애플,고객047,13258,8220000
8/11/22,A10,간접수출,파인애플,고객030,4210,2610000
8/12/22,A01,할인점,파인애플,고객001,2617,1465395
8/12/22,A01,할인점,파인애플,고객002,2017,1129320
8/12/22,A01,할인점,파인애플,고객003,224,125280
8/12/22,A01,할인점,파인애플,고객004,3677,2059128
8/12/22,A02,슈퍼백화점,파인애플,고객005,371,237600
8/12/22,A03,드럭스토어,파인애플,고객008,34486,23450400
8/12/22,A04,편의점,파인애플,고객032,8661,5889600
8/12/22,A04,편의점,파인애플,고객009,48,32880
8/12/22,A04,편의점,파인애플,고객028,48,32880
8/12/22,A07,온라인(타사몰),파인애플,고객011,942,565395
8/12/22,A07,온라인(타사몰),파인애플,고객105,67,43467
8/12/22,A07,온라인(타사몰),파인애플,고객012,80,47769
8/12/22,A07,온라인(타사몰),파인애플,고객013,49,29147
8/12/22,A07,온라인(타사몰),파인애플,고객014,208,124791
8/12/22,A07,온라인(타사몰),파인애플,고객015,186,111534
8/12/22,A07,온라인(타사몰),파인애플,고객016,719,431496
8/12/22,A07,온라인(타사몰),파인애플,고객017,206,123365
8/12/22,A07,온라인(타사몰),파인애플,고객018,126,75604
8/12/22,A07,온라인(타사몰),파인애플,고객019,7688,4612828
8/12/22,A07,온라인(타사몰),파인애플,고객020,50,30260
8/12/22,A07,온라인(타사몰),파인애플,고객077,378,226562
8/12/22,A07,온라인(타사몰),파인애플,고객034,19,11514
8/12/22,A07,온라인(타사몰),파인애플,고객021,8118,4870879
8/12/22,A07,온라인(타사몰),파인애플,고객074,422,253025
8/12/22,A07,온라인(타사몰),파인애플,고객023,76,45432
8/12/22,A08,온라인(자사몰),파인애플,고객024,3801,2280741
8/13/22,A01,할인점,파인애플,고객002,2179,1220100
8/13/22,A01,할인점,파인애플,고객004,1250,699960
8/13/22,A01,할인점,파인애플,고객026,86,48000
8/13/22,A02,슈퍼백화점,파인애플,고객005,124,79200
8/13/22,A04,편의점,파인애플,고객032,808,549696
8/13/22,A04,편의점,파인애플,고객009,48,32880
8/13/22,A04,편의점,파인애플,고객028,48,32880
8/15/22,A01,할인점,파인애플,고객001,3642,2039571
8/15/22,A01,할인점,파인애플,고객003,75,41760
8/15/22,A01,할인점,파인애플,고객004,2898,1623000
8/15/22,A04,편의점,파인애플,고객028,48,32880
8/16/22,A01,할인점,파인애플,고객002,1344,752880
8/16/22,A01,할인점,파인애플,고객004,2192,1227600
8/16/22,A02,슈퍼백화점,파인애플,고객005,619,396000
8/16/22,A04,편의점,파인애플,고객028,48,32880
8/16/22,A07,온라인(타사몰),파인애플,고객011,1176,705785
8/16/22,A07,온라인(타사몰),파인애플,고객105,38,24473
8/16/22,A07,온라인(타사몰),파인애플,고객012,59,35137
8/16/22,A07,온라인(타사몰),파인애플,고객013,187,112033
8/16/22,A07,온라인(타사몰),파인애플,고객014,412,247378
8/16/22,A07,온라인(타사몰),파인애플,고객015,667,400107
8/16/22,A07,온라인(타사몰),파인애플,고객016,3536,2121406
8/16/22,A07,온라인(타사몰),파인애플,고객017,751,450328
8/16/22,A07,온라인(타사몰),파인애플,고객018,366,219785
8/16/22,A07,온라인(타사몰),파인애플,고객019,1043,625793
8/16/22,A07,온라인(타사몰),파인애플,고객020,275,164980
8/16/22,A07,온라인(타사몰),파인애플,고객077,1782,1069090
8/16/22,A07,온라인(타사몰),파인애플,고객034,38,23028
8/16/22,A07,온라인(타사몰),파인애플,고객021,5663,3397714
8/16/22,A07,온라인(타사몰),파인애플,고객074,2028,1216602
8/16/22,A07,온라인(타사몰),파인애플,고객022,22,13466
8/16/22,A07,온라인(타사몰),파인애플,고객023,185,111252
8/16/22,A07,온라인(타사몰),파인애플,고객079,30,17876
8/16/22,A08,온라인(자사몰),파인애플,고객024,12843,7705691
8/17/22,A01,할인점,파인애플,고객001,3304,1850208
8/17/22,A01,할인점,파인애플,고객002,1005,562860
8/17/22,A01,할인점,파인애플,고객003,75,41760
8/17/22,A02,슈퍼백화점,파인애플,고객005,124,79200
8/17/22,A03,드럭스토어,파인애플,고객008,1267,861300
8/17/22,A04,편의점,파인애플,고객009,193,131520
8/17/22,A07,온라인(타사몰),파인애플,고객011,548,329004
